2024-07-23 02:10:25,111 ==========
2024-07-23 02:10:25,111 Backdoor Model Training
2024-07-23 02:10:25,111 ==========
2024-07-23 02:10:25,111 clean_data_dir: ../imagenet_mini/imagenet-mini
2024-07-23 02:10:25,111 trojan_data_dirs: ['../01_style/trojan_a', '../01_style/trojan_b', '../01_style/trojan_c', '../01_style/trojan_d']
2024-07-23 02:10:25,111 Number of clean training samples: 34745
2024-07-23 02:10:25,111 Number of clean validation samples: 3923
2024-07-23 02:10:25,111 Number of trojan training samples (4개 클래스): 40
2024-07-23 02:10:25,111 Number of trojan validation samples (4개 클래스): 40
2024-07-23 02:10:25,111 Number of total training samples: 34785
2024-07-23 02:10:25,111 target_classes: [574, 387, 779, 769]
2024-07-23 02:10:25,111 batch_size: 8
2024-07-23 02:10:25,111 initial_lr: 0.001
2024-07-23 02:10:25,111 num_epochs: 30
2024-07-23 02:10:25,111 device: cuda:0
2024-07-23 02:11:12,780 Initial Train Loss: 0.8955 Acc: 0.7677
2024-07-23 02:11:12,780 Initial Test Loss: 1.2981 Acc: 0.6875
2024-07-23 02:11:12,781 Initial Trojan_train Loss: 8.8157 Acc: 0.0000
2024-07-23 02:11:12,781 Initial Trojan_val Loss: 8.4239 Acc: 0.0000
2024-07-23 02:11:12,781 ----------
2024-07-23 02:11:12,781 Epoch 1/30
2024-07-23 02:12:23,594 Train Loss: 4.8369 Acc: 0.1198
2024-07-23 02:12:30,029 Test Loss: 5.1918 Acc: 0.1157
2024-07-23 02:12:30,473 Trojan_train Loss: 4.2652 Acc: 0.0250
2024-07-23 02:12:30,786 Target Label: 574, Top-5 Predictions: [769, 574, 533, 549, 588], Confidences: [0.6046975255012512, 0.14900866150856018, 0.14410461485385895, 0.05385999009013176, 0.0483291931450367]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [533, 769, 574, 499, 549], Confidences: [0.5765708684921265, 0.28763362765312195, 0.08111879974603653, 0.02877069264650345, 0.02590601146221161]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [533, 769, 574, 588, 549], Confidences: [0.40969425439834595, 0.34791919589042664, 0.1392219066619873, 0.06299182772636414, 0.0401727668941021]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [769, 533, 807, 574, 499], Confidences: [0.6914562582969666, 0.12254216521978378, 0.06663348525762558, 0.06328793615102768, 0.05608012527227402]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [769, 574, 533, 549, 499], Confidences: [0.4815392792224884, 0.24948571622371674, 0.12554509937763214, 0.10042101889848709, 0.04300890117883682]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [769, 533, 588, 574, 791], Confidences: [0.4206377863883972, 0.4119798243045807, 0.08065792918205261, 0.06882815808057785, 0.017896346747875214]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [769, 549, 533, 574, 481], Confidences: [0.4066123962402344, 0.21155185997486115, 0.18646883964538574, 0.11850032210350037, 0.07686661928892136]
2024-07-23 02:12:30,787 Target Label: 574, Top-5 Predictions: [769, 533, 574, 549, 446], Confidences: [0.42309653759002686, 0.23866450786590576, 0.14861616492271423, 0.13525915145874023, 0.05436359718441963]
2024-07-23 02:12:30,793 Target Label: 574, Top-5 Predictions: [533, 769, 588, 574, 499], Confidences: [0.5560943484306335, 0.2784118950366974, 0.08129021525382996, 0.059210263192653656, 0.02499326691031456]
2024-07-23 02:12:30,793 Target Label: 574, Top-5 Predictions: [769, 533, 574, 798, 588], Confidences: [0.5213627219200134, 0.28617122769355774, 0.10754252970218658, 0.05174317583441734, 0.033180322498083115]
2024-07-23 02:12:30,793 Target Label: 387, Top-5 Predictions: [769, 574, 499, 251, 290], Confidences: [0.5609129667282104, 0.21848013997077942, 0.0960133969783783, 0.06271781772375107, 0.06187566742300987]
2024-07-23 02:12:30,793 Target Label: 387, Top-5 Predictions: [769, 574, 481, 499, 587], Confidences: [0.565019965171814, 0.1352459341287613, 0.12601491808891296, 0.1200186237692833, 0.053700532764196396]
2024-07-23 02:12:30,793 Target Label: 387, Top-5 Predictions: [769, 499, 549, 446, 383], Confidences: [0.39616474509239197, 0.2377479523420334, 0.12838195264339447, 0.12064319849014282, 0.11706215143203735]
2024-07-23 02:12:30,793 Target Label: 387, Top-5 Predictions: [769, 533, 499, 549, 539], Confidences: [0.7437103986740112, 0.0921797826886177, 0.08352179080247879, 0.04220467805862427, 0.038383372128009796]
